date,endDate,incompleteResultLabel,resultId,device,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16.1,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q16.8,Q16.9,Q16.10,Q16.11,Q16.12,Q16.13,Q16.14,Q16.15,Q17.1,Q17.2,Q17.3,Q17.4,Q17.5,Q17.6,Q17.7,Q17.7.1,Q18,Q18.1.1,Q19,Q20,Q21,Q22,Q23,Q24,VAR00006,VAR00005,VAR00004,VAR00003,VAR00002,VAR00001,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57.1,Q57.2,Q57.3,Q57.4,Q58,Q59,Q60,Q61,Q62,Q63,Q64.1,Q64.2,Q64.3,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72.1,Q72.2,Q72.3,Q72.4,Q72.5,Q72.6,Q72.7,Q72.8,Q72.9,Q72.10,Q72.11,Q72.11.1,Q73.1,Q73.2,Q73.3,Q73.4,Q73.5,Q73.6,Q73.7,Q73.8,Q73.9,Q73.10,Q73.11,Q73.11.1,Q74,Q75,Q76.1,Q76.2,Q76.3,Q76.4,Q76.5,Q76.6,Q76.7,Q76.7.1,Q77,Q78,Q79.1,Q79.2,Q79.3,Q79.4,Q79.5,Q79.6,Q79.7,Q79.7.1,Q80,Q81,Q81.1.1,Q82,Q82.1.1,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q97.1.1,Q98,Q99,Q100.1,Q100.2,Q100.3,Q101,Q101.1.1,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112
2023-11-23T10:30:10Z,2023-11-23T10:37:32Z,False,46058764,aemtablet14,5205,9,6,Igual,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,6,6,7,7,6,10,Algo satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Algo satisfecho,Satisfecho,7,8,9,9,8,6,7,No,NA,,8,No hubo apagones,No,NA,,8,3,No,NA,,9,5,8,No,NA,,5,No,NA,,7,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,10,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,la x,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Falta de valores,,Pobreza,,Nada,Sí,no sabe,,Alta,La misma ciudadanía,9,7,7,9,No,No,No,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,48,45 a 59 anos,Empleado empresa privada,Preparatoria terminada,Si,"$2,186.88 a $4,373.74",,"$2,186.88 a $4,373.74",,Fernando Baeza,Si
2023-11-23T11:20:55Z,2023-11-23T11:25:59Z,False,46058765,aemtablet14,5205,9,6,Igual,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,10,10,8,8,9,9,Algo satisfecho,Algo satisfecho,Satisfecho,Satisfecho,Satisfecho,Muy satisfecho,10,6,10,9,6,9,7,No,NA,,9,No hubo apagones,No,NA,,9,3,No,NA,,8,8,8,No,NA,,5,No,NA,,7,6,6,6,6,6,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,7,Nunca,Mucho,Mucho,Mucho,trsbajo,1,No,NA,NA,NA,Si,Selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Drogadiccion,,Transporte publico,,Nada,No,,,Muy alta,Gobierno Federal,7,6,7,8,No,Sí,Sí,No,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,60,60 anos o más,Cuenta propia/Autoempleador,Primaria terminada,Si,"$4,373.75 a $6,560.61",,"$0.00 a $2,186.87",,fernando baeza,No
2023-11-23T10:46:13Z,2023-11-23T10:53:50Z,False,46058766,aemtablet14,5205,9,7,Igual,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,NA,NA,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,6,5,4,5,8,9,NA,NA,NA,NA,NA,NA,9,9,7,10,10,10,7,No,NA,,7,No hubo apagones,No,NA,,10,3,No,NA,,3,3,3,No,NA,,6,No,NA,,8,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,No hay espacios para personas con discapacidad en el area,Nunca,Mucho,Mucho,Mucho,chamizal,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Inseguridad/Violencia,,Drogadiccion,,Nada,No,,,Alta,La misma ciudadanía,4,6,6,9,No,No,No,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,30,30 a 44 anos,Empleado empresa privada,Secundaria terminada,Si,"$2,186.88 a $4,373.74",,"$4,373.75 a $6,560.61",,fernando Baeza,Si
2023-11-23T09:46:11Z,2023-11-23T09:51:28Z,False,46058767,aemtablet14,5205,9,6,Empeorado algo,No les alcanza y tienen grandes dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,No,No,No,No,No,Sí,No,No,No,No,No,No,NA,NA,NA,NA,NA,Selected,NA,,No usa ningún tipo de servicio medico,,,,,,,,NA,NA,NA,NA,NA,NA,8,7,7,7,10,10,7,No,NA,,9,No hubo apagones,No,NA,,10,3,No,NA,,9,3,5,No,NA,,3,No,NA,,8,4,4,4,4,4,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,8,No hay espacios para personas con discapacidad en el area,Nunca,Mucho,Mucho,Mucho,la x,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Poco,Servicios basicos,,Inseguridad/Violencia,,Nada,No,,,Baja,La misma ciudadanía,9,7,7,9,No,No,No,No,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,58,45 a 59 anos,Empleado empresa privada,Secundaria terminada,Si,"$0.00 a $2,186.87",,"$0.00 a $2,186.87",,Fernando baeza,Si
2023-11-23T11:15:02Z,2023-11-23T11:20:41Z,False,46058768,aemtablet14,5205,9,6,Igual,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,No,Sí,No,Sí,Sí,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,8,9,7,8,8,8,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,9,8,8,8,8,9,7,No,NA,,8,No hubo apagones,No,NA,,8,3,No,NA,,8,6,9,No,NA,,6,No,NA,,3,7,2,3,3,4,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,6,7,Nunca,Mucho,Mucho,Mucho,x,1,No,NA,NA,NA,Si,Selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Drogadiccion,,Servicios basicos,,Nada,No,,,Muy alta,La misma ciudadanía,8,7,7,8,Sí,Sí,No,Sí,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,60,60 anos o más,Empleado empresa privada,Secundaria terminada,Si,"$6,560.62 a $8,747.48",,"$0.00 a $2,186.87",,gernando baeza,No
2023-11-23T11:02:12Z,2023-11-23T11:07:51Z,False,46058769,aemtablet14,5205,9,6,Igual,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,8,6,7,7,6,10,NA,NA,NA,NA,NA,NA,5,7,7,9,9,7,7,No,NA,,9,No hubo apagones,No,NA,,10,3,No,NA,,4,1,4,No,NA,,4,No,NA,,5,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,3,No hay espacios para personas con discapacidad en el area,Nunca,Algo,Algo,Algo,la x,NA,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,,Sí,6,Selected,Selected,Selected,Selected,Selected,Selected,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Inseguridad/Violencia,,Pobreza,,Nada,No,,,Media,La misma ciudadanía,7,5,6,7,Sí,Sí,Sí,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,50,45 a 59 anos,Empleado empresa privada,Preparatoria incompleta,Si,"$2,186.88 a $4,373.74",,"$2,186.88 a $4,373.74",,Fernando Baeza,Si
2023-11-23T11:08:23Z,2023-11-23T11:14:57Z,False,46058770,aemtablet14,5205,9,6,Empeorado algo,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,5,5,7,6,7,7,Muy satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,5,6,6,7,10,9,7,No,NA,,9,No hubo apagones,No,NA,,10,3,No,NA,,3,3,3,No,NA,,3,No,NA,,2,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,5,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,la x,2,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Servicios basicos,,Corrupcion,,Nada,No,,,Baja,La misma ciudadanía,5,5,6,6,No,No,No,No,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,28,18 a 29 anos,Empleado empresa privada,Universidad terminada,Si,"$2,186.88 a $4,373.74",,"$4,373.75 a $6,560.61",,Fernando Baeza,Si
2023-11-23T11:28:13Z,2023-11-23T11:34:34Z,False,46058771,aemtablet14,5205,9,6,Igual,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,6,7,9,9,6,7,Poco satisfecho,Algo satisfecho,Muy insatisfecho,Muy satisfecho,Algo satisfecho,Satisfecho,9,5,6,7,10,10,7,No,NA,,10,No hubo apagones,No,NA,,9,3,No,NA,,6,3,5,No,NA,,4,No,NA,,8,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,4,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,la x,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,Selected,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,Selected,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Servicios basicos,,Calles y pavimentación,,Nada,No,,,Media,La misma ciudadanía,10,5,5,7,No,No,No,Sí,Otro (especifique),ninguno,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,48,45 a 59 anos,"Empleado de empresa pública (en gobierno, CFE, Junta de Agua, PEMEX, etc)",Universidad terminada,Si,"$2,186.88 a $4,373.74",,"$4,373.75 a $6,560.61",,Fernando Baeza,Si
2023-11-23T10:55:20Z,2023-11-23T11:00:19Z,False,46058772,aemtablet14,5205,9,6,Igual,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,NA,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,5,6,7,7,7,10,Algo satisfecho,Algo satisfecho,Algo satisfecho,Muy insatisfecho,Algo satisfecho,Satisfecho,5,7,7,7,10,4,7,No,NA,,8,Solo hubo un apagon,No,NA,,10,3,No,NA,,7,4,4,No,NA,,8,No,NA,,7,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,6,No hay espacios para personas con discapacidad en el area,Nunca,Poco,Poco,Poco,la x,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,Selected,NA,Selected,NA,NA,NA,,NA,NA,NA,Selected,Selected,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Poco,Pobreza,,Inseguridad/Violencia,,Nada,No,,,Muy baja,La misma ciudadanía,7,5,6,6,No,No,Sí,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,56,45 a 59 anos,Empleado empresa privada,Primaria incompleta,Si,"$0.00 a $2,186.87",,"$0.00 a $2,186.87",,Fernando Baeza,Si
2023-11-23T10:14:34Z,2023-11-23T10:23:31Z,False,46058773,aemtablet14,5205,9,6,Igual,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,No,No,No,No,No,NA,NA,NA,NA,NA,Selected,NA,,No usa ningún tipo de servicio medico,,,,,,,,Muy satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,6,7,8,10,8,9,7,No,NA,,8,No hubo apagones,No sabe,NA,,10,3,No,NA,,5,3,5,No,NA,,5,No,NA,,5,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,9,5,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,chamizal,1,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Selected,NA,NA,NA,NA,Selected,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Inseguridad/Violencia,,Transporte publico,,Nada,No,,,Media,La misma ciudadanía,6,4,4,9,No,Sí,Sí,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,46,45 a 59 anos,Jubilado/Pensionado,Secundaria incompleta,Si,"$0.00 a $2,186.87",,"$0.00 a $2,186.87",,Fernando Baeza,Si
2023-11-23T09:51:31Z,2023-11-23T10:00:24Z,False,46058774,aemtablet14,6491,9,6,Igual,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,No,No,No,No,No,NA,NA,NA,NA,NA,Selected,NA,,No usa ningún tipo de servicio medico,,,,,,,,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,7,7,8,7,10,10,7,No,NA,,10,No hubo apagones,No,NA,,10,3,No,NA,,5,5,6,No,NA,,7,No,NA,,7,No hay areas verdes y espacios publicos cerca de mi casa,NA,NA,NA,NA,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,6,No hay espacios para personas con discapacidad en el area,Nunca,Mucho,Mucho,Mucho,la x,1,No,NA,NA,NA,Si,NA,NA,NA,NA,Selected,Selected,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,Selected,Selected,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Drogadiccion,,Inseguridad/Violencia,,Nada,No,,,Baja,La misma ciudadanía,5,5,4,9,No,Sí,Sí,Sí,Parques sucios/descuidados,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,61,60 anos o más,Cuenta propia/Autoempleador,Primaria terminada,Si,"$0.00 a $2,186.87",,"$0.00 a $2,186.87",,Fernando baeza,Si
2023-11-23T09:56:38Z,2023-11-23T10:03:48Z,False,46058776,aemtablet13,6491,9,1,Igual,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,7,8,9,8,8,10,Satisfecho,Satisfecho,Satisfecho,Algo satisfecho,Algo satisfecho,Satisfecho,9,9,9,10,8,9,7,No,NA,,10,No hubo apagones,No,NA,,9,3,No,NA,,9,10,9,No,NA,,6,No,NA,,7,8,7,7,8,7,No cuenta con unidades deportivas,No cuenta con bibliotecas,8,8,9,Nunca,Mucho,Mucho,Mucho,todo,1,No,NA,NA,NA,Si,Selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Inseguridad/Violencia,,Transporte publico,,Nada,Sí,policia,robaron y rsvulvaron,Muy alta,La misma ciudadanía,6,6,7,8,Sí,Sí,No,Sí,Parques sucios/descuidados,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,46,45 a 59 anos,Cuenta propia/Autoempleador,Primaria terminada,Si,"$4,373.75 a $6,560.61",,"$2,186.88 a $4,373.74",,fernando bseza,No
2023-11-23T09:36:51Z,2023-11-23T09:45:13Z,False,46058778,aemtablet13,6491,9,1,Mejorado mucho,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,No,Sí,Sí,NA,NA,NA,NA,NA,Selected,NA,,No usa ningún tipo de servicio medico,,,,,,,,Poco satisfecho,Satisfecho,Algo satisfecho,Algo satisfecho,Algo satisfecho,Muy satisfecho,8,7,8,7,8,8,7,No,NA,,9,No hubo apagones,No,NA,,9,3,No,NA,,8,9,7,No,NA,,8,No,NA,,8,8,6,6,6,6,8,9,8,8,8,Nunca,Mucho,Mucho,Mucho,la gente,1,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Inseguridad/Violencia,,Corrupcion,,Nada,No,,,Muy alta,La misma ciudadanía,10,7,5,10,No,Sí,Sí,No,Parques sucios/descuidados,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,20,18 a 29 anos,Hogar,Universidad terminada,Si,NS/NC,,"$4,373.75 a $6,560.61",,fernando baeza,No
2023-11-23T10:11:24Z,2023-11-23T10:15:51Z,False,46058779,aemtablet13,6491,9,1,Igual,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,9,9,9,8,7,9,Satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,9,9,9,8,8,9,7,No,NA,,8,No hubo apagones,No,NA,,9,3,No,NA,,8,8,8,No,NA,,8,No,NA,,8,9,3,4,3,4,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,6,7,Nunca,Mucho,Bastante,Bastante,centro,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,Selected,NA,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Falta de hospitales/clínicas de salud,,Drogadiccion,,Nada,No,,,Muy alta,La misma ciudadanía,9,6,7,9,Sí,No,Sí,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,40,30 a 44 anos,Empleado empresa privada,Secundaria terminada,Si,"$2,186.88 a $4,373.74",,"$4,373.75 a $6,560.61",,fernando baeza,No
2023-11-23T09:49:26Z,2023-11-23T09:55:52Z,False,46058781,aemtablet13,6491,9,1,Igual,"Les alcanza justo, sin grandes dificultades",Sí,9,,Publica,9,,Publica,,,NA,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,4,5,2,9,5,8,Muy satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Muy satisfecho,10,9,10,7,10,8,7,No,NA,,10,No hubo apagones,No,NA,,10,3,No,NA,,9,10,8,No,NA,,8,No,NA,,9,9,3,5,4,5,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,9,9,Nunca,Mucho,Mucho,Mucho,viudad,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Transporte publico,,Servicios basicos,,Nada,No,,,Muy alta,Gobierno Estatal,9,8,7,7,Sí,No,No,No,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,33,30 a 44 anos,Empleado empresa privada,Secundaria terminada,Si,"$0.00 a $2,186.87",,"$2,186.88 a $4,373.74",,fernando baeza,No
2023-11-23T10:04:08Z,2023-11-23T10:10:20Z,False,46058782,aemtablet13,6491,9,1,Mejorado algo,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,5,5,5,2,5,8,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,7,6,7,8,9,7,7,No,NA,,9,No hubo apagones,No,NA,,9,3,No,NA,,8,9,8,No,NA,,8,No,NA,,7,9,4,4,5,5,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,8,8,Nunca,Algo,Bastante,Bastante,trabajo gente,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Poco,Inseguridad/Violencia,,Drogadiccion,,Nada,Sí,yrancito,abuso fe autorifsd,Muy alta,La misma ciudadanía,8,7,5,8,No,Sí,No,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,18,18 a 29 anos,Empleado empresa privada,Universidad terminada,Si,"$2,186.88 a $4,373.74",,"$4,373.75 a $6,560.61",,fernando bsrza,No
2023-11-23T10:15:53Z,2023-11-23T10:20:10Z,False,46058783,aemtablet13,6491,9,1,Mejorado algo,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,NA,NA,NA,Selected,NA,NA,NA,,Médicos de farmacias/genericos,,10,7,9,8,8,9,Muy satisfecho,NA,NA,Muy satisfecho,Algo satisfecho,Muy satisfecho,8,9,8,9,8,7,6,No,NA,,9,No hubo apagones,No,NA,,8,3,No,NA,,8,8,9,No,NA,,4,No,NA,,8,9,4,5,5,6,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,8,9,Nunca,Mucho,Mucho,Mucho,ciudad,1,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Drogadiccion,,Pobreza,,Nada,No,,,Muy alta,Gobierno Estatal,9,8,6,9,Sí,No,Sí,No,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,50,45 a 59 anos,Cuenta propia/Autoempleador,Secundaria terminada,Si,"$4,373.75 a $6,560.61",,"$2,186.88 a $4,373.74",,gernando baeza,No
2023-11-23T10:24:42Z,2023-11-23T10:35:04Z,False,46058784,aemtablet13,6491,9,1,Mejorado algo,"Les alcanza justo, sin grandes dificultades",Sí,8,,Publica,,,NA,,,NA,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,No,No,Sí,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,10,9,8,8,9,9,Satisfecho,Satisfecho,Satisfecho,Algo satisfecho,NA,Algo satisfecho,9,8,6,9,9,9,7,No,NA,,9,No hubo apagones,No,NA,,8,3,No,NA,,10,10,6,No,NA,,7,No,NA,,9,7,7,6,7,7,8,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,7,Nunca,Mucho,Mucho,Mucho,cultura,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Pobreza,,Corrupcion,,Nada,No,,,No sabe/No contestó,La misma ciudadanía,8,7,3,8,No,Sí,No,No,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,26,18 a 29 anos,Cuenta propia/Autoempleador,Preparatoria terminada,Si,NS/NC,,No percibe ingresos Familiares,,fernando bsexa,No
